orderDate_SK,orderDate_NK,order_calendarYear,order_calendarQuarter,order_calendarMonth,order_calendarWeek,order_calendarDay,order_fiscalYear,order_fiscalQuarter,order_fiscalMonth,order_fiscalWeek,order_fiscalDay
1,2004-12-02,2004,4,12,1,02,2004,4,12,1,02
2,2004-12-04,2004,4,12,1,04,2004,4,12,1,04
3,2004-12-05,2004,4,12,1,05,2004,4,12,1,05
4,2004-12-06,2004,4,12,1,06,2004,4,12,1,06
5,2004-12-07,2004,4,12,1,07,2004,4,12,1,07
6,2004-12-08,2004,4,12,2,08,2004,4,12,2,08
7,2004-12-09,2004,4,12,2,09,2004,4,12,2,09
8,2004-12-10,2004,4,12,2,10,2004,4,12,2,10
9,2004-12-11,2004,4,12,2,11,2004,4,12,2,11
10,2004-12-12,2004,4,12,2,12,2004,4,12,2,12
11,2004-12-13,2004,4,12,2,13,2004,4,12,2,13
12,2004-12-14,2004,4,12,2,14,2004,4,12,2,14
13,2004-12-15,2004,4,12,3,15,2004,4,12,3,15
14,2004-12-16,2004,4,12,3,16,2004,4,12,3,16
15,2004-12-17,2004,4,12,3,17,2004,4,12,3,17
16,2004-12-18,2004,4,12,3,18,2004,4,12,3,18
17,2004-12-19,2004,4,12,3,19,2004,4,12,3,19
18,2004-12-20,2004,4,12,3,20,2004,4,12,3,20
19,2004-12-21,2004,4,12,3,21,2004,4,12,3,21
20,2004-12-22,2004,4,12,4,22,2004,4,12,4,22
21,2004-12-23,2004,4,12,4,23,2004,4,12,4,23
22,2004-12-24,2004,4,12,4,24,2004,4,12,4,24
23,2004-12-25,2004,4,12,4,25,2004,4,12,4,25
24,2004-12-26,2004,4,12,4,26,2004,4,12,4,26
25,2004-12-27,2004,4,12,4,27,2004,4,12,4,27
26,2004-12-28,2004,4,12,4,28,2004,4,12,4,28
27,2004-12-29,2004,4,12,5,29,2004,4,12,5,29
28,2004-12-30,2004,4,12,5,30,2004,4,12,5,30
29,2004-12-31,2004,4,12,5,31,2004,4,12,5,31
30,2005-01-01,2005,1,01,1,01,2005,1,01,1,01
31,2005-01-02,2005,1,01,1,02,2005,1,01,1,02
32,2005-01-03,2005,1,01,1,03,2005,1,01,1,03
33,2005-01-04,2005,1,01,1,04,2005,1,01,1,04
34,2005-01-05,2005,1,01,1,05,2005,1,01,1,05
35,2005-01-06,2005,1,01,1,06,2005,1,01,1,06
36,2005-01-07,2005,1,01,1,07,2005,1,01,1,07
37,2005-01-08,2005,1,01,2,08,2005,1,01,2,08
38,2005-01-09,2005,1,01,2,09,2005,1,01,2,09
39,2005-01-10,2005,1,01,2,10,2005,1,01,2,10
40,2005-01-11,2005,1,01,2,11,2005,1,01,2,11
41,2005-01-12,2005,1,01,2,12,2005,1,01,2,12
42,2005-01-13,2005,1,01,2,13,2005,1,01,2,13
43,2005-01-14,2005,1,01,2,14,2005,1,01,2,14
44,2005-01-15,2005,1,01,3,15,2005,1,01,3,15
45,2005-01-16,2005,1,01,3,16,2005,1,01,3,16
46,2005-01-17,2005,1,01,3,17,2005,1,01,3,17
47,2005-01-18,2005,1,01,3,18,2005,1,01,3,18
48,2005-01-19,2005,1,01,3,19,2005,1,01,3,19
49,2005-01-20,2005,1,01,3,20,2005,1,01,3,20
50,2005-01-21,2005,1,01,3,21,2005,1,01,3,21
51,2005-01-22,2005,1,01,4,22,2005,1,01,4,22
52,2005-01-23,2005,1,01,4,23,2005,1,01,4,23
53,2005-01-24,2005,1,01,4,24,2005,1,01,4,24
54,2005-01-25,2005,1,01,4,25,2005,1,01,4,25
55,2005-01-26,2005,1,01,4,26,2005,1,01,4,26
56,2005-01-27,2005,1,01,4,27,2005,1,01,4,27
57,2005-01-28,2005,1,01,4,28,2005,1,01,4,28
58,2005-01-29,2005,1,01,5,29,2005,1,01,5,29
59,2005-01-30,2005,1,01,5,30,2005,1,01,5,30
60,2005-01-31,2005,1,01,5,31,2005,1,01,5,31
61,2005-02-01,2005,1,02,1,01,2005,1,02,1,01
62,2005-02-02,2005,1,02,1,02,2005,1,02,1,02
63,2005-02-03,2005,1,02,1,03,2005,1,02,1,03
64,2005-02-04,2005,1,02,1,04,2005,1,02,1,04
65,2005-02-05,2005,1,02,1,05,2005,1,02,1,05
66,2005-02-06,2005,1,02,1,06,2005,1,02,1,06
67,2005-02-07,2005,1,02,1,07,2005,1,02,1,07
68,2005-02-08,2005,1,02,2,08,2005,1,02,2,08
69,2005-02-09,2005,1,02,2,09,2005,1,02,2,09
70,2005-02-10,2005,1,02,2,10,2005,1,02,2,10
71,2005-02-11,2005,1,02,2,11,2005,1,02,2,11
72,2005-02-12,2005,1,02,2,12,2005,1,02,2,12
73,2005-02-13,2005,1,02,2,13,2005,1,02,2,13
74,2005-02-14,2005,1,02,2,14,2005,1,02,2,14
75,2005-02-15,2005,1,02,3,15,2005,1,02,3,15
76,2005-02-16,2005,1,02,3,16,2005,1,02,3,16
77,2005-02-17,2005,1,02,3,17,2005,1,02,3,17
78,2005-02-18,2005,1,02,3,18,2005,1,02,3,18
79,2005-02-19,2005,1,02,3,19,2005,1,02,3,19
80,2005-02-20,2005,1,02,3,20,2005,1,02,3,20
81,2005-02-21,2005,1,02,3,21,2005,1,02,3,21
82,2005-02-22,2005,1,02,4,22,2005,1,02,4,22
83,2005-02-23,2005,1,02,4,23,2005,1,02,4,23
84,2005-02-24,2005,1,02,4,24,2005,1,02,4,24
85,2005-02-25,2005,1,02,4,25,2005,1,02,4,25
86,2005-02-26,2005,1,02,4,26,2005,1,02,4,26
87,2005-02-27,2005,1,02,4,27,2005,1,02,4,27
88,2005-02-28,2005,1,02,4,28,2005,1,02,4,28
89,2005-03-01,2005,1,03,1,01,2005,1,03,1,01
90,2005-03-02,2005,1,03,1,02,2005,1,03,1,02
91,2005-03-03,2005,1,03,1,03,2005,1,03,1,03
92,2005-03-04,2005,1,03,1,04,2005,1,03,1,04
93,2005-03-05,2005,1,03,1,05,2005,1,03,1,05
94,2005-03-06,2005,1,03,1,06,2005,1,03,1,06
95,2005-03-07,2005,1,03,1,07,2005,1,03,1,07
96,2005-03-08,2005,1,03,2,08,2005,1,03,2,08
97,2005-03-09,2005,1,03,2,09,2005,1,03,2,09
98,2005-03-10,2005,1,03,2,10,2005,1,03,2,10
99,2005-03-11,2005,1,03,2,11,2005,1,03,2,11
100,2005-03-12,2005,1,03,2,12,2005,1,03,2,12
101,2005-03-13,2005,1,03,2,13,2005,1,03,2,13
102,2005-03-14,2005,1,03,2,14,2005,1,03,2,14
103,2005-03-15,2005,1,03,3,15,2005,1,03,3,15
104,2005-03-16,2005,1,03,3,16,2005,1,03,3,16
105,2005-03-17,2005,1,03,3,17,2005,1,03,3,17
106,2005-03-18,2005,1,03,3,18,2005,1,03,3,18
107,2005-03-19,2005,1,03,3,19,2005,1,03,3,19
108,2005-03-20,2005,1,03,3,20,2005,1,03,3,20
109,2005-03-21,2005,1,03,3,21,2005,1,03,3,21
110,2005-03-22,2005,1,03,4,22,2005,1,03,4,22
111,2005-03-23,2005,1,03,4,23,2005,1,03,4,23
112,2005-03-24,2005,1,03,4,24,2005,1,03,4,24
113,2005-03-25,2005,1,03,4,25,2005,1,03,4,25
114,2005-03-26,2005,1,03,4,26,2005,1,03,4,26
115,2005-03-27,2005,1,03,4,27,2005,1,03,4,27
116,2005-03-28,2005,1,03,4,28,2005,1,03,4,28
117,2005-03-29,2005,1,03,5,29,2005,1,03,5,29
118,2005-03-30,2005,1,03,5,30,2005,1,03,5,30
119,2005-03-31,2005,1,03,5,31,2005,1,03,5,31
120,2005-04-01,2005,2,04,1,01,2005,2,04,1,01
121,2005-04-02,2005,2,04,1,02,2005,2,04,1,02
122,2005-04-03,2005,2,04,1,03,2005,2,04,1,03
123,2005-04-04,2005,2,04,1,04,2005,2,04,1,04
124,2005-04-05,2005,2,04,1,05,2005,2,04,1,05
125,2005-04-06,2005,2,04,1,06,2005,2,04,1,06
126,2005-04-07,2005,2,04,1,07,2005,2,04,1,07
127,2005-04-08,2005,2,04,2,08,2005,2,04,2,08
128,2005-04-09,2005,2,04,2,09,2005,2,04,2,09
129,2005-04-10,2005,2,04,2,10,2005,2,04,2,10
130,2005-04-11,2005,2,04,2,11,2005,2,04,2,11
131,2005-04-12,2005,2,04,2,12,2005,2,04,2,12
132,2005-04-13,2005,2,04,2,13,2005,2,04,2,13
133,2005-04-14,2005,2,04,2,14,2005,2,04,2,14
134,2005-04-15,2005,2,04,3,15,2005,2,04,3,15
135,2005-04-16,2005,2,04,3,16,2005,2,04,3,16
136,2005-04-17,2005,2,04,3,17,2005,2,04,3,17
137,2005-04-18,2005,2,04,3,18,2005,2,04,3,18
138,2005-04-19,2005,2,04,3,19,2005,2,04,3,19
139,2005-04-20,2005,2,04,3,20,2005,2,04,3,20
140,2005-04-21,2005,2,04,3,21,2005,2,04,3,21
141,2005-04-22,2005,2,04,4,22,2005,2,04,4,22
142,2005-04-23,2005,2,04,4,23,2005,2,04,4,23
143,2005-04-24,2005,2,04,4,24,2005,2,04,4,24
144,2005-04-25,2005,2,04,4,25,2005,2,04,4,25
145,2005-04-26,2005,2,04,4,26,2005,2,04,4,26
146,2005-04-27,2005,2,04,4,27,2005,2,04,4,27
147,2005-04-28,2005,2,04,4,28,2005,2,04,4,28
148,2005-04-29,2005,2,04,5,29,2005,2,04,5,29
149,2005-04-30,2005,2,04,5,30,2005,2,04,5,30
150,2005-05-01,2005,2,05,1,01,2005,2,05,1,01
151,2005-05-02,2005,2,05,1,02,2005,2,05,1,02
152,2005-05-03,2005,2,05,1,03,2005,2,05,1,03
153,2005-05-04,2005,2,05,1,04,2005,2,05,1,04
154,2005-05-05,2005,2,05,1,05,2005,2,05,1,05
155,2005-05-06,2005,2,05,1,06,2005,2,05,1,06
156,2005-05-07,2005,2,05,1,07,2005,2,05,1,07
157,2005-05-08,2005,2,05,2,08,2005,2,05,2,08
158,2005-05-09,2005,2,05,2,09,2005,2,05,2,09
159,2005-05-10,2005,2,05,2,10,2005,2,05,2,10
160,2005-05-11,2005,2,05,2,11,2005,2,05,2,11
161,2005-05-12,2005,2,05,2,12,2005,2,05,2,12
162,2005-05-13,2005,2,05,2,13,2005,2,05,2,13
163,2005-05-14,2005,2,05,2,14,2005,2,05,2,14
164,2005-05-15,2005,2,05,3,15,2005,2,05,3,15
165,2005-05-16,2005,2,05,3,16,2005,2,05,3,16
166,2005-05-17,2005,2,05,3,17,2005,2,05,3,17
167,2005-05-18,2005,2,05,3,18,2005,2,05,3,18
168,2005-05-19,2005,2,05,3,19,2005,2,05,3,19
169,2005-05-20,2005,2,05,3,20,2005,2,05,3,20
170,2005-05-21,2005,2,05,3,21,2005,2,05,3,21
171,2005-05-22,2005,2,05,4,22,2005,2,05,4,22
172,2005-05-23,2005,2,05,4,23,2005,2,05,4,23
173,2005-05-24,2005,2,05,4,24,2005,2,05,4,24
174,2005-05-25,2005,2,05,4,25,2005,2,05,4,25
175,2005-05-26,2005,2,05,4,26,2005,2,05,4,26
176,2005-05-27,2005,2,05,4,27,2005,2,05,4,27
177,2005-05-28,2005,2,05,4,28,2005,2,05,4,28
178,2005-05-29,2005,2,05,5,29,2005,2,05,5,29
179,2005-05-30,2005,2,05,5,30,2005,2,05,5,30
180,2005-05-31,2005,2,05,5,31,2005,2,05,5,31
181,2005-06-01,2005,2,06,1,01,2005,2,06,1,01
182,2005-06-02,2005,2,06,1,02,2005,2,06,1,02
183,2005-06-03,2005,2,06,1,03,2005,2,06,1,03
184,2005-06-04,2005,2,06,1,04,2005,2,06,1,04
185,2005-06-05,2005,2,06,1,05,2005,2,06,1,05
186,2005-06-06,2005,2,06,1,06,2005,2,06,1,06
187,2005-06-07,2005,2,06,1,07,2005,2,06,1,07
188,2005-06-08,2005,2,06,2,08,2005,2,06,2,08
189,2005-06-09,2005,2,06,2,09,2005,2,06,2,09
190,2005-06-10,2005,2,06,2,10,2005,2,06,2,10
191,2005-06-11,2005,2,06,2,11,2005,2,06,2,11
192,2005-06-12,2005,2,06,2,12,2005,2,06,2,12
193,2005-06-13,2005,2,06,2,13,2005,2,06,2,13
194,2005-06-14,2005,2,06,2,14,2005,2,06,2,14
195,2005-06-15,2005,2,06,3,15,2005,2,06,3,15
196,2005-06-16,2005,2,06,3,16,2005,2,06,3,16
197,2005-06-17,2005,2,06,3,17,2005,2,06,3,17
198,2005-06-18,2005,2,06,3,18,2005,2,06,3,18
199,2005-06-19,2005,2,06,3,19,2005,2,06,3,19
200,2005-06-20,2005,2,06,3,20,2005,2,06,3,20
201,2005-06-21,2005,2,06,3,21,2005,2,06,3,21
202,2005-06-22,2005,2,06,4,22,2005,2,06,4,22
203,2005-06-23,2005,2,06,4,23,2005,2,06,4,23
204,2005-06-24,2005,2,06,4,24,2005,2,06,4,24
205,2005-06-25,2005,2,06,4,25,2005,2,06,4,25
206,2005-06-26,2005,2,06,4,26,2005,2,06,4,26
207,2005-06-27,2005,2,06,4,27,2005,2,06,4,27
208,2005-06-28,2005,2,06,4,28,2005,2,06,4,28
209,2005-06-29,2005,2,06,5,29,2005,2,06,5,29
210,2005-06-30,2005,2,06,5,30,2005,2,06,5,30
211,2005-07-01,2005,3,07,1,01,2005,3,07,1,01
212,2005-07-02,2005,3,07,1,02,2005,3,07,1,02
213,2005-07-03,2005,3,07,1,03,2005,3,07,1,03
214,2005-07-04,2005,3,07,1,04,2005,3,07,1,04
215,2005-07-05,2005,3,07,1,05,2005,3,07,1,05
216,2005-07-06,2005,3,07,1,06,2005,3,07,1,06
217,2005-07-07,2005,3,07,1,07,2005,3,07,1,07
218,2005-07-08,2005,3,07,2,08,2005,3,07,2,08
219,2005-07-09,2005,3,07,2,09,2005,3,07,2,09
220,2005-07-10,2005,3,07,2,10,2005,3,07,2,10
221,2005-07-11,2005,3,07,2,11,2005,3,07,2,11
222,2005-07-12,2005,3,07,2,12,2005,3,07,2,12
223,2005-07-13,2005,3,07,2,13,2005,3,07,2,13
224,2005-07-14,2005,3,07,2,14,2005,3,07,2,14
225,2005-07-15,2005,3,07,3,15,2005,3,07,3,15
226,2005-07-16,2005,3,07,3,16,2005,3,07,3,16
227,2005-07-17,2005,3,07,3,17,2005,3,07,3,17
228,2005-07-18,2005,3,07,3,18,2005,3,07,3,18
229,2005-07-19,2005,3,07,3,19,2005,3,07,3,19
230,2005-07-20,2005,3,07,3,20,2005,3,07,3,20
231,2005-07-21,2005,3,07,3,21,2005,3,07,3,21
232,2005-07-22,2005,3,07,4,22,2005,3,07,4,22
233,2005-07-23,2005,3,07,4,23,2005,3,07,4,23
234,2005-07-24,2005,3,07,4,24,2005,3,07,4,24
235,2005-07-25,2005,3,07,4,25,2005,3,07,4,25
236,2005-07-26,2005,3,07,4,26,2005,3,07,4,26
237,2005-07-27,2005,3,07,4,27,2005,3,07,4,27
238,2005-07-28,2005,3,07,4,28,2005,3,07,4,28
239,2005-07-29,2005,3,07,5,29,2005,3,07,5,29
240,2005-07-30,2005,3,07,5,30,2005,3,07,5,30
241,2005-07-31,2005,3,07,5,31,2005,3,07,5,31
242,2005-08-01,2005,3,08,1,01,2005,3,08,1,01
243,2005-08-02,2005,3,08,1,02,2005,3,08,1,02
244,2005-08-03,2005,3,08,1,03,2005,3,08,1,03
245,2005-08-04,2005,3,08,1,04,2005,3,08,1,04
246,2005-08-05,2005,3,08,1,05,2005,3,08,1,05
247,2005-08-06,2005,3,08,1,06,2005,3,08,1,06
248,2005-08-07,2005,3,08,1,07,2005,3,08,1,07
249,2005-08-08,2005,3,08,2,08,2005,3,08,2,08
250,2005-08-09,2005,3,08,2,09,2005,3,08,2,09
251,2005-08-10,2005,3,08,2,10,2005,3,08,2,10
252,2005-08-11,2005,3,08,2,11,2005,3,08,2,11
253,2005-08-12,2005,3,08,2,12,2005,3,08,2,12
254,2005-08-13,2005,3,08,2,13,2005,3,08,2,13
255,2005-08-14,2005,3,08,2,14,2005,3,08,2,14
256,2005-08-15,2005,3,08,3,15,2005,3,08,3,15
257,2005-08-16,2005,3,08,3,16,2005,3,08,3,16
258,2005-08-17,2005,3,08,3,17,2005,3,08,3,17
259,2005-08-18,2005,3,08,3,18,2005,3,08,3,18
260,2005-08-19,2005,3,08,3,19,2005,3,08,3,19
261,2005-08-20,2005,3,08,3,20,2005,3,08,3,20
262,2005-08-21,2005,3,08,3,21,2005,3,08,3,21
263,2005-08-22,2005,3,08,4,22,2005,3,08,4,22
264,2005-08-23,2005,3,08,4,23,2005,3,08,4,23
265,2005-08-24,2005,3,08,4,24,2005,3,08,4,24
266,2005-08-25,2005,3,08,4,25,2005,3,08,4,25
267,2005-08-26,2005,3,08,4,26,2005,3,08,4,26
268,2005-08-27,2005,3,08,4,27,2005,3,08,4,27
269,2005-08-28,2005,3,08,4,28,2005,3,08,4,28
270,2005-08-29,2005,3,08,5,29,2005,3,08,5,29
271,2005-08-30,2005,3,08,5,30,2005,3,08,5,30
272,2005-08-31,2005,3,08,5,31,2005,3,08,5,31
273,2005-09-01,2005,3,09,1,01,2005,3,09,1,01
274,2005-09-02,2005,3,09,1,02,2005,3,09,1,02
275,2005-09-03,2005,3,09,1,03,2005,3,09,1,03
276,2005-09-04,2005,3,09,1,04,2005,3,09,1,04
277,2005-09-05,2005,3,09,1,05,2005,3,09,1,05
278,2005-09-06,2005,3,09,1,06,2005,3,09,1,06
279,2005-09-07,2005,3,09,1,07,2005,3,09,1,07
280,2005-09-08,2005,3,09,2,08,2005,3,09,2,08
281,2005-09-09,2005,3,09,2,09,2005,3,09,2,09
282,2005-09-10,2005,3,09,2,10,2005,3,09,2,10
283,2005-09-11,2005,3,09,2,11,2005,3,09,2,11
284,2005-09-12,2005,3,09,2,12,2005,3,09,2,12
285,2005-09-13,2005,3,09,2,13,2005,3,09,2,13
286,2005-09-14,2005,3,09,2,14,2005,3,09,2,14
287,2005-09-15,2005,3,09,3,15,2005,3,09,3,15
288,2005-09-16,2005,3,09,3,16,2005,3,09,3,16
289,2005-09-17,2005,3,09,3,17,2005,3,09,3,17
290,2005-09-18,2005,3,09,3,18,2005,3,09,3,18
291,2005-09-19,2005,3,09,3,19,2005,3,09,3,19
292,2005-09-20,2005,3,09,3,20,2005,3,09,3,20
293,2005-09-21,2005,3,09,3,21,2005,3,09,3,21
294,2005-09-22,2005,3,09,4,22,2005,3,09,4,22
295,2005-09-23,2005,3,09,4,23,2005,3,09,4,23
296,2005-09-24,2005,3,09,4,24,2005,3,09,4,24
297,2005-09-25,2005,3,09,4,25,2005,3,09,4,25
298,2005-09-26,2005,3,09,4,26,2005,3,09,4,26
299,2005-09-27,2005,3,09,4,27,2005,3,09,4,27
300,2005-09-28,2005,3,09,4,28,2005,3,09,4,28
301,2005-09-29,2005,3,09,5,29,2005,3,09,5,29
302,2005-09-30,2005,3,09,5,30,2005,3,09,5,30
303,2005-10-01,2005,4,10,1,01,2005,4,10,1,01
304,2005-10-02,2005,4,10,1,02,2005,4,10,1,02
305,2005-10-03,2005,4,10,1,03,2005,4,10,1,03
306,2005-10-04,2005,4,10,1,04,2005,4,10,1,04
307,2005-10-05,2005,4,10,1,05,2005,4,10,1,05
308,2005-10-06,2005,4,10,1,06,2005,4,10,1,06
309,2005-10-07,2005,4,10,1,07,2005,4,10,1,07
310,2005-10-08,2005,4,10,2,08,2005,4,10,2,08
311,2005-10-09,2005,4,10,2,09,2005,4,10,2,09
312,2005-10-10,2005,4,10,2,10,2005,4,10,2,10
313,2005-10-11,2005,4,10,2,11,2005,4,10,2,11
314,2005-10-12,2005,4,10,2,12,2005,4,10,2,12
315,2005-10-13,2005,4,10,2,13,2005,4,10,2,13
316,2005-10-14,2005,4,10,2,14,2005,4,10,2,14
317,2005-10-15,2005,4,10,3,15,2005,4,10,3,15
318,2005-10-16,2005,4,10,3,16,2005,4,10,3,16
319,2005-10-17,2005,4,10,3,17,2005,4,10,3,17
320,2005-10-18,2005,4,10,3,18,2005,4,10,3,18
321,2005-10-19,2005,4,10,3,19,2005,4,10,3,19
322,2005-10-20,2005,4,10,3,20,2005,4,10,3,20
323,2005-10-21,2005,4,10,3,21,2005,4,10,3,21
324,2005-10-22,2005,4,10,4,22,2005,4,10,4,22
325,2005-10-23,2005,4,10,4,23,2005,4,10,4,23
326,2005-10-24,2005,4,10,4,24,2005,4,10,4,24
327,2005-10-25,2005,4,10,4,25,2005,4,10,4,25
328,2005-10-26,2005,4,10,4,26,2005,4,10,4,26
329,2005-10-27,2005,4,10,4,27,2005,4,10,4,27
330,2005-10-28,2005,4,10,4,28,2005,4,10,4,28
331,2005-10-29,2005,4,10,5,29,2005,4,10,5,29
332,2005-10-30,2005,4,10,5,30,2005,4,10,5,30
333,2005-10-31,2005,4,10,5,31,2005,4,10,5,31
334,2005-11-01,2005,4,11,1,01,2005,4,11,1,01
335,2005-11-02,2005,4,11,1,02,2005,4,11,1,02
336,2005-11-03,2005,4,11,1,03,2005,4,11,1,03
337,2005-11-04,2005,4,11,1,04,2005,4,11,1,04
338,2005-11-05,2005,4,11,1,05,2005,4,11,1,05
339,2005-11-06,2005,4,11,1,06,2005,4,11,1,06
340,2005-11-07,2005,4,11,1,07,2005,4,11,1,07
341,2005-11-08,2005,4,11,2,08,2005,4,11,2,08
342,2005-11-09,2005,4,11,2,09,2005,4,11,2,09
343,2005-11-10,2005,4,11,2,10,2005,4,11,2,10
344,2005-11-11,2005,4,11,2,11,2005,4,11,2,11
345,2005-11-12,2005,4,11,2,12,2005,4,11,2,12
346,2005-11-13,2005,4,11,2,13,2005,4,11,2,13
347,2005-11-14,2005,4,11,2,14,2005,4,11,2,14
348,2005-11-15,2005,4,11,3,15,2005,4,11,3,15
349,2005-11-16,2005,4,11,3,16,2005,4,11,3,16
350,2005-11-17,2005,4,11,3,17,2005,4,11,3,17
351,2005-11-18,2005,4,11,3,18,2005,4,11,3,18
352,2005-11-19,2005,4,11,3,19,2005,4,11,3,19
353,2005-11-20,2005,4,11,3,20,2005,4,11,3,20
354,2005-11-21,2005,4,11,3,21,2005,4,11,3,21
355,2005-11-22,2005,4,11,4,22,2005,4,11,4,22
356,2005-11-23,2005,4,11,4,23,2005,4,11,4,23
357,2005-11-24,2005,4,11,4,24,2005,4,11,4,24
358,2005-11-25,2005,4,11,4,25,2005,4,11,4,25
359,2005-11-26,2005,4,11,4,26,2005,4,11,4,26
360,2005-11-27,2005,4,11,4,27,2005,4,11,4,27
361,2005-11-28,2005,4,11,4,28,2005,4,11,4,28
